Idx,Note,Name,Id_Rssd,Parent,Loc,Type,Tier,label,lat,lng
33,,LLOYD HOUSE II LIMITED PARTNERSHIP,5046665,32,MACKINAW CITY MI,Domestic Entity Other,6,"Mackinaw City, MI 49701, USA",45.7774987,-84.7271465
34,,51 MT LLC,4810131,4,COLUMBUS OH,Domestic Entity Other,4,"Columbus, OH, USA",39.9611755,-82.9987942
35,,638 MASTER TENANT LLC,4894953,4,COVINTON KY,Domestic Entity Other,4,"Covington, KY, USA",39.0836712,-84.5085536
36,,CREA THE LASALLE LLC,4901619,4,INDIANAPOLIS IN,Domestic Entity Other,4,"Indianapolis, IN, USA",39.768403,-86.158068
37,,"LASALLE APARTMENTS LLC, THE",4901628,36,FISHERS IN,Domestic Entity Other,5,"Fishers, IN, USA",39.9567548,-86.01335
38,,"VANTIV, INC",4990985,4,SYMMES TOWNSHIP OH,Domestic Entity Other,4,"Symmes Township, OH, USA",39.2807348,-84.3173878
39,,VANTIV HOLDINGS LLC,3939026,38,WILMINGTON DE,Domestic Entity Other,5,"Wilmington, DE, USA",39.7390721,-75.5397878
40,,VANTIV LLC,3939044,39,WILMINGTON DE,Domestic Entity Other,6,"Wilmington, DE, USA",39.7390721,-75.5397878
41,,CARD MANAGEMENT COMPANY LLC,2838270,40,EVANSVILLE IN,Domestic Entity Other,7,"Evansville, IN, USA",37.9715592,-87.5710898
42,,FIFTH THIRD INVESTMENT COMPANY,1440694,2,CINCINNATI OH,Domestic Entity Other,3,"Cincinnati, OH, USA",39.1031182,-84.5120196
43,,FIFTH THIRD TRADE SERVICES LIMITED,2402783,42,KOWLOON HONG KONG,International Nonbank Sub of Domestic Entities,4,"Kowloon, Hong Kong",22.3185673,114.1796057
44,,FIFTH THIRD MAURITIUS HOLDINGS LIMITED,3469952,42,PORT LOUIS MAURITIUS,International Nonbank Sub of Domestic Entities,4,"Port Louis, Mauritius",-20.1608912,57.5012222
45,,SLK GLOBAL SOLUTIONS PRIVATE LIMITED,3489745,44,BANGALORE INDIA,Data Processing Servicer,5,"Bengaluru, Karnataka, India",12.9715987,77.5945627
46,,SLK GLOBAL PHILIPPINES INC,4997069,45,MUNTINLUPA CITY PHILIPPINES,International Nonbank Sub of Domestic Entities,6,"Muntinlupa, Metro Manila, Philippines",14.4081327,121.0414667
47,,SLK GLOBAL AMERICA INC,5013715,45,DALLAS TX,Domestic Entity Other,6,"Dallas, TX, USA",32.7766642,-96.7969879
48,,AMERICAN TAX AND PROPERTY REPORTING INC,5013724,47,DALLAS TX,Domestic Entity Other,7,"Dallas, TX, USA",32.7766642,-96.7969879
49,,AMERICAN TAX REPORTING INC,5013733,47,DALLAS TX,Domestic Entity Other,7,"Dallas, TX, USA",32.7766642,-96.7969879
50,,FIFTH THIRD GLOBAL SERVICES INC,5009101,42,CINCINNATI OH,Domestic Entity Other,4,"Cincinnati, OH, USA",39.1031182,-84.5120196
51,,FIFTH THIRD COMMUNITY DEVELOPMENT CORPORATION,2538477,2,COLUMBUS OH,Domestic Entity Other,3,"Columbus, OH, USA",39.9611755,-82.9987942
52,,GREAT LAKES CAPITAL FUND FOR HOUSING XVII LP,3775756,51,LANSING MI,Domestic Entity Other,4,"Lansing, MI, USA",42.732535,-84.5555347
53,,NEWBURY POINTE LIMITED PARTNERSHIP,4134574,52,EDINBURGH IN,Domestic Entity Other,5,"Edinburgh, IN 46124, USA",39.3542176,-85.9666577
54,,LINCOLNWOOD ESTATES LIMITED PARTNERSHIP,4134592,52,ALEXANDRIA IN,Domestic Entity Other,5,"Alexandria, IN 46001, USA",40.2628184,-85.675809
55,,ART CENTER TOWNHOMES LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134604,52,DETROIT MI,Domestic Entity Other,5,"Detroit, MI, USA",42.331427,-83.0457538
56,,CENTER PARK APARTMENTS LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134622,52,OTISVILLE MI,Domestic Entity Other,5,"Otisville, MI 48463, USA",43.1661367,-83.5243976
57,,HUBBARD COMMUNITIES LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134631,52,DETROIT MI,Domestic Entity Other,5,"Detroit, MI, USA",42.331427,-83.0457538
58,,LINCOLNSHIRE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134640,52,CANTON MI,Domestic Entity Other,5,"Canton, MI, USA",42.3086444,-83.482116
59,,PIQUETTE SQUARE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134668,52,DETROIT MI,Domestic Entity Other,5,"Detroit, MI, USA",42.331427,-83.0457538
60,,PEAR STREET LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134686,52,ANN ARBOR MI,Domestic Entity Other,5,"Ann Arbor, MI, USA",42.2808256,-83.7430378
61,,COUNTRY TRACE LIMITED PARTNERSHIP,4134707,52,PALMYRA IN,Domestic Entity Other,5,"Palmyra, IN 47164, USA",38.40784,-86.1099749
62,,BAY POINTE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134725,52,HOLLAND MI,Domestic Entity Other,5,"Holland, MI 49423, USA",42.7875235,-86.1089301
63,,CROSSTOWN LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134761,52,KALAMAZOO MI,Domestic Entity Other,5,"Kalamazoo, MI, USA",42.2917069,-85.5872286
64,,SILVER STAR LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134789,52,BATTLE CREEK MI,Domestic Entity Other,5,"Battle Creek, MI, USA",42.3211522,-85.1797142
65,,STONE LAKE MANOR LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4134819,52,CASSOPOLIS MI,Domestic Entity Other,5,"Cassopolis, MI 49031, USA",41.9117133,-86.0100068
66,,BALLANTINE LDHA LP,4153995,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
67,,BLUE RIBBON APARTMENTS LLC,4154004,52,MILWAUKEE WI,Domestic Entity Other,5,"Milwaukee, WI, USA",43.0389025,-87.9064736
68,,COLDWATER CROSSING COLDWATER LLC,4154013,52,COLDWATER MI,Domestic Entity Other,5,"Coldwater, MI 49036, USA",41.9403263,-85.0005215
69,,MONONA SENIOR APARTMENTS LLC,4154022,52,MONONA WI,Domestic Entity Other,5,"Monona, WI, USA",43.0622189,-89.3340068
70,,WEST ALLIS SENIOR APARTMENTS LLC,4154031,52,WEST ALLIS WI,Domestic Entity Other,5,"West Allis, WI, USA",43.0166806,-88.0070315
71,,ILLINOIS PLACE LP,4505521,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
72,,SISTER BAY COTTAGES LLC,4505576,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
73,,ADRIAN VILLAGE LDHA LP,4505594,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
74,,HERKIMER APARTMENTS LDHA LP,4505633,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
75,,HERKIMER COMMERCE LDHA LP,4505642,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
76,,CRAWFORD APARTMENTS LP,4505651,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
77,,PARK SHORE COMMONS LP,4505811,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
78,,OCONOMOWOC SCHOOL APARTMENTS LLC,4505839,52,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
79,,600 FIFTH STREET PROPERTIES MASTER TENANT LLC,3805644,51,GRAND RAPIDS MI,Domestic Entity Other,4,"Grand Rapids, MI, USA",42.9633599,-85.6680863
80,,CITY LIII TAX CREDIT FUND V LLC,3822566,51,INDIANAPOLIS IN,Domestic Entity Other,4,"Indianapolis, IN, USA",39.768403,-86.158068
81,,CHAPELGATE PARK LP,3822584,80,WEST LAFAYETTE IN,Domestic Entity Other,5,"West Lafayette, IN, USA",40.4258686,-86.9080655
82,,PEDCOR INVESTMENTS - 2008 - CXI LP,3852527,80,NASHVILLE TN,Domestic Entity Other,5,"Nashville, TN, USA",36.1626638,-86.7816016
83,,STETSON SENIOR APARTMENTS LP,3852545,80,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
84,,ARDMORE CROSSING LLC,3922626,80,CHILLICOTHE OH,Domestic Entity Other,5,"Chillicothe, OH 45601, USA",39.3331197,-82.9824019
85,,FOREST EDGE LLC,3927117,80,RAWSON OH,Domestic Entity Other,5,"Rawson, OH 45881, USA",40.9589419,-83.7841028
86,,CONNOLLY PARK LLC,3956649,80,BEAVER FALLSPA,Domestic Entity Other,5,"Beaver Falls, PA 15010, USA",40.7520097,-80.3192295
87,,CREA GEORGETOWN APARTMENTS LLC,5006669,80,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
88,,GSA APARTMENTS LLC,5006678,87,REYNOLDSBU RG OH,Domestic Entity Other,6,"Reynoldsburg, OH, USA",39.9547861,-82.8121191
89,,CREA LEVY PLACE LLC,5033928,80,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
90,,LEVY PLACE LP,5033937,89,NASHVILLE TN,Domestic Entity Other,6,"Nashville, TN, USA",36.1626638,-86.7816016
91,,CREA LAKE PARK SENIOR LLC,5045592,80,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
92,,LAKE PARK SENIOR APARTMENTS LP,5045604,91,FISHERS IN,Domestic Entity Other,6,"Fishers, IN, USA",39.9567548,-86.01335
93,,CREA HI LAND TERRACE APARTMENTS LLC,5046562,80,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
94,,NCJC HI LAND HILLSBORO APARTMENTS LLC,5046571,93,GROVE CITY OH,Domestic Entity Other,6,"Grove City, OH, USA",39.8814519,-83.0929644
95,,CREA HOPKINS COMMONS LLC,5059731,80,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
96,,HOPKINS COMMONS LLC,5059759,95,CINCINNATI OH,Domestic Entity Other,6,"Cincinnati, OH, USA",39.1031182,-84.5120196
97,,RBC TAX CREDIT EQUITY FUND - 65 LP,3835007,51,WILMINGTON DE,Domestic Entity Other,4,"Wilmington, DE, USA",39.7390721,-75.5397878
98,,WELLSPRINGS VILLAGE LLC,3835016,97,CONCORD NC,Domestic Entity Other,5,"Concord, NC, USA",35.4087517,-80.579511
99,,CITY LIII TAX CREDIT FUND VI LLC,3958410,51,INDIANAPOLIS IN,Domestic Entity Other,4,"Indianapolis, IN, USA",39.768403,-86.158068
100,,HONEYBROOK GREENE LIMITED PARTNERSHIP,4031383,99,UTICA OH,Domestic Entity Other,5,"Utica, OH 43080, USA",40.2342313,-82.4512699
101,,MCCALLA GREENE LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4115274,99,MILAN MI,Domestic Entity Other,5,"Milan, MI 48160, USA",42.0853204,-83.6824384
102,,CREA PRINCE STREET LLC,4612951,99,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
103,,PRINCE STREET COTTAGES LP,4613024,102,INDIANAPOLIS IN,Domestic Entity Other,6,"Indianapolis, IN, USA",39.768403,-86.158068
104,,CREA RANDALL LOFTS LLC,4613006,99,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
105,,RANDALL LOFTS LP,4613033,104,CARMEL IN,Domestic Entity Other,6,"Carmel, IN, USA",39.978371,-86.1180435
106,,CREA LAKEWOOD VILLAGES LLC,4626855,99,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
107,,LAKEWOOD VILLAGES LP,4626903,106,CHICAGO IL,Domestic Entity Other,6,"Chicago, IL, USA",41.8781136,-87.6297982
108,,CREA TIVOLI MANOR LLC,4639622,99,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
109,,TIVOLI MANOR LTD DIV HSG LP,4639631,108,WARREN MI,Domestic Entity Other,6,"Warren, MI, USA",42.5144566,-83.0146526
110,,CREA STURBRIDGE GREEN LLC,4667791,99,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
111,,STURBRIDGE GREEN APTS LLC,4668042,110,REYNOLDSBU RG OH,Domestic Entity Other,6,"Reynoldsburg, OH, USA",39.9547861,-82.8121191
112,,CREA TAYLOR RIDGE APARTMENTS LLC,4750291,99,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
113,,TAYLOR RIDGE APARTMENTS LLC,4750303,112,REYNOLDSBU RG OH,Domestic Entity Other,6,"Reynoldsburg, OH, USA",39.9547861,-82.8121191
114,,CREA FALCON WOODS APARTMENTS LLC,4759267,99,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
115,,FALCON WOODS LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED PARTNERSHIP,4759276,114,MUSKEGON MI,Domestic Entity Other,6,"Muskegon, MI, USA",43.2341813,-86.2483921
116,,CREA MLK JR PLAZA LLC,4759285,99,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
117,,MLK HOUSING PARTNERS LP,4759294,116,NEW YORK NY,Domestic Entity Other,6,"New York, NY, USA",40.7127837,-74.0059413
118,,1910 LOCUST TENANT LLC,3971606,51,ST LOUIS MO,Domestic Entity Other,4,"St. Louis, MO, USA",38.6270025,-90.1994042
119,,5/3 SHOREWAY NMTC INVESTMENT FUND LLC,4022671,51,CLEVELAND OH,Domestic Entity Other,4,"Cleveland, OH, USA",41.49932,-81.6943605
120,,NDC NEW MARKETS INVESTMENTS XLV LLC,4022680,119,CLEVELAND OH,Domestic Entity Other,5,"Cleveland, OH, USA",41.49932,-81.6943605
121,,CNMIF II (C) LLC,4022699,120,CLEVELAND OH,Domestic Entity Other,6,"Cleveland, OH, USA",41.49932,-81.6943605
122,,CITY LIII TAX CREDIT FUND VII LLC,4115247,51,INDIANAPOLIS IN,Domestic Entity Other,4,"Indianapolis, IN, USA",39.768403,-86.158068
123,,SPRING LAKE COVE LLLP,4201001,122,MAITLAND FL,Domestic Entity Other,5,"Maitland, FL, USA",28.6277767,-81.3631244
124,,SPRING LAKE COVE II LTD.,4201010,122,WINTER PARK FL,Domestic Entity Other,5,"Winter Park, FL, USA",28.5999998,-81.3392352
125,,CREA BAYVIEW LLC,4531922,122,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
126,,BAYVIEW TOWER 2012 LIMITED DIVIDEND HOUSING ASSOCIATION LLC,4531931,125,DETROIT MI,Domestic Entity Other,6,"Detroit, MI, USA",42.331427,-83.0457538
127,,CREA TAYLOR LLC,4558367,122,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
128,,TAYLOR APOPKA 2012 LIMITED PARTNERSHIP,4558376,127,SANFORD FL,Domestic Entity Other,6,"Sanford, FL, USA",28.8028612,-81.269453
129,,CREA BRONZEVILLE FAMILY PHASE 2 LLC,4558442,122,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
130,,BRONZEVILLE ASSOCIATES PHASE II LIMITED PARTNERSHIP,4558451,129,CHICAGO IL,Domestic Entity Other,6,"Chicago, IL, USA",41.8781136,-87.6297982
131,,CREA MIDVIEW LLC,4558479,122,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
132,,MIDVIEW CROSSING 2012LLC,4559739,131,DETROIT MI,Domestic Entity Other,6,"Detroit, MI, USA",42.331427,-83.0457538
133,,CREA BROOKSIDE COMMONS LLC,4562319,122,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
134,,BROOKSIDE COMMONS LIMITED DIVIDEND HOUSING ASSOCIATION,4562328,133,LANSING MI,Domestic Entity Other,6,"Lansing, MI, USA",42.732535,-84.5555347
135,,CREA THE POINT ON FALL CREEK II LLC,4579559,122,DOVER DE,Domestic Entity Other,5,"Dover, DE, USA",39.158168,-75.5243682
136,,POINT ON FALL CREEK II LP THE,4580779,135,INDIANAPOLIS IN,Domestic Entity Other,6,"Indianapolis, IN, USA",39.768403,-86.158068
137,,GREAT LAKES CAPITAL FUND FOR HOUSING LP XVIII,4133399,51,LANSING MI,Domestic Entity Other,4,"Lansing, MI, USA",42.732535,-84.5555347
138,,TREE CITY ESTATES LIMITED PARTNERSHIP,4135067,137,GREENSBURG IN,Domestic Entity Other,5,"Greensburg, IN 47240, USA",39.3372722,-85.483581
139,,HOPESIDE SENIOR II LIMITED PARTNERSHIP,4135094,137,INDIANAPOLIS IN,Domestic Entity Other,5,"Indianapolis, IN, USA",39.768403,-86.158068
140,,DEVON SQUARE LIMITED LIABILITY CORPORATION,4135106,137,FERNDALE MI,Domestic Entity Other,5,"Ferndale, MI 48220, USA",42.4605917,-83.1346478
141,,GARDENVIEW PHASE IIC LIMITED DIVIDEND HOUSING ASSOCIATION LIMITED LIABILITY CORPORATION,4135133,137,DETROIT MI,Domestic Entity Other,5,"Detroit, MI, USA",42.331427,-83.0457538
142,,JACKSON SQUARE APARTMENTS LP,4189556,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
143,,"PHOENIX PLACE 2006 LDHA, LP",4189686,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
144,,"RIVER FRONT SENIOR APARTMENTS, LLC",4189695,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
145,,"UNITED TOWNHOMES, LLC",4189761,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
146,,TJ WOODCLIFF LDHA LP,4189789,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
147,,MOLINE LOFT APARTMENTS LP,4231213,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
148,,PLAINFIELD SUPPORTIVE LIVING LLC,4231558,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
149,,BWM LIMITED DIVIDEND HOUSING ASSOCIATION LLC,4231567,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
150,,UNITED HOMES LLC,4231576,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
151,,BAYSIDE SENIOR APARTMENTS LLC,4272207,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
152,,WEST YORK REDEVELOPMENT LP,4272216,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
153,,CENTRAL APARTMENTS LP,4272225,137,LANSING MI,Domestic Entity Other,5,"Lansing, MI, USA",42.732535,-84.5555347
154,,OEF 5/3 FUND II LLC,4151946,51,COLUMBUS OH,Domestic Entity Other,4,"Columbus, OH, USA",39.9611755,-82.9987942
155,,ST. WILLIAM APARTMENTS LLLP,4151973,154,LOUISVILLE KY,Domestic Entity Other,5,"Louisville, KY, USA",38.2526647,-85.7584557
156,,"BUCKEYE COMMUNITY EIGHTEEN, LP",4190075,154,COLUMBUS OH,Domestic Entity Other,5,"Columbus, OH, USA",39.9611755,-82.9987942
157,,"BUCKEYE COMMUNITY TWELVE, LP",4208158,154,COLUMBUS OH,Domestic Entity Other,5,"Columbus, OH, USA",39.9611755,-82.9987942
158,,ORACLE NEIGHBORHOOD REVITALIZATION 2010 LP,4230159,154,LOUISVILLE KY,Domestic Entity Other,5,"Louisville, KY, USA",38.2526647,-85.7584557
159,,BUCKEYE COMMUNITY NINETEEN LP,4230168,154,GRANVILLE OH,Domestic Entity Other,5,"Granville, OH, USA",40.0681192,-82.5196037
160,,PARIS PIKE LIMITED PARTNERSHIP,4230252,154,POWELL OH,Domestic Entity Other,5,"Powell, OH 43065, USA",40.1578402,-83.0751869
161,,BOSTON COMMONS APARTMENTS LTD,4257642,154,VALLEY VIEW OH,Domestic Entity Other,5,"Valley View, OH 44125, USA",41.3878312,-81.6045685
162,,CONCORD APARTMENTS LTD,4257651,154,VALLEY VIEW OH,Domestic Entity Other,5,"Valley View, OH 44125, USA",41.3878312,-81.6045685
163,,MELFORD VILLAGE APARTMENTS LTD,4257660,154,VALLEY VIEW OH,Domestic Entity Other,5,"Valley View, OH 44125, USA",41.3878312,-81.6045685
164,,ELBERON SENIOR APARTMENTS LLC,4260642,154,CINCINNATI OH,Domestic Entity Other,5,"Cincinnati, OH, USA",39.1031182,-84.5120196
165,,WOODBURN POINTE LLC,4260651,154,CINCINNATI OH,Domestic Entity Other,5,"Cincinnati, OH, USA",39.1031182,-84.5120196
166,,CINCINNATI NEW MARKETS FUND II LLC,4151964,51,CINCINNATI OH,Domestic Entity Other,4,"Cincinnati, OH, USA",39.1031182,-84.5120196
167,,RAYMOND JAMES HOUSING OPPORTUNITIES FUND 12 LLC,4172736,51,WILMINGTON DE,Domestic Entity Other,4,"Wilmington, DE, USA",39.7390721,-75.5397878
168,,SP CROSSROADS LP,4200956,167,CLEARWATER FL,Domestic Entity Other,5,"Clearwater, FL, USA",27.9658533,-82.8001026
169,,WAHNETA PALMS LTD,4222529,167,MIAMI FL,Domestic Entity Other,5,"Miami, FL, USA",25.7616798,-80.1917902
170,,RJTCF - BEACON POINTE I LLC,4423157,167,ST PETERSBURG FL,Domestic Entity Other,5,"St. Petersburg, FL, USA",27.7518284,-82.6267345
171,,BEACON POINTE I LP,4423175,170,HAMILTON OH,Domestic Entity Other,6,"Hamilton, OH, USA",39.3995008,-84.5613355
172,,CEDAR TRACE SENIOR APARTMENTS LP,4523356,167,BARGERSVILL E IN,Domestic Entity Other,5,"Bargersville, IN, USA",39.5208818,-86.1677657
173,,TIERRA POINTE LLC,4598318,167,ORLANDO FL,Domestic Entity Other,5,"Orlando, FL, USA",28.5383355,-81.3792365
174,,GAYLORD III LTD DIV HOUS LP,4714976,167,GLADWIN MI,Domestic Entity Other,5,"Gladwin, MI 48624, USA",43.9808549,-84.4864007
